transaction_id,timestamp,sender_account,receiver_account,amount,transaction_type,merchant_category,location,device_used,is_fraud,fraud_type,time_since_last_transaction,spending_deviation_score,velocity_score,geo_anomaly_score,payment_channel,ip_address,device_hash
T1658900,2023-11-25T01:25:57.277881,ACC357239,ACC549181,830.31,deposit,retail,Berlin,mobile,False,,287.67689306750003,1.02,7,0.6,wire_transfer,143.46.129.126,D7322509
T1658923,2023-09-06T07:29:39.653029,ACC555959,ACC399326,443.97,payment,travel,London,web,False,,-992.3307351727777,1.31,8,0.2,UPI,8.201.227.252,D6371358
T1658941,2023-04-23T19:09:25.973288,ACC973758,ACC301875,184.35,withdrawal,travel,Dubai,mobile,False,,-1158.7484778572223,-0.06,17,0.36,UPI,80.105.3.1,D8048540
T1658988,2023-03-16T08:24:27.765428,ACC487965,ACC734448,991.21,deposit,travel,Singapore,pos,False,,-6032.7783883824995,0.87,5,0.57,UPI,153.222.116.182,D6004586
T1659005,2023-05-23T18:33:59.901480,ACC821230,ACC577222,18.6,payment,other,New York,mobile,False,,-2994.925893366389,-1.32,16,0.03,card,87.177.91.170,D9126379
T1659006,2023-12-27T08:31:09.693906,ACC133680,ACC209614,329.05,withdrawal,restaurant,Dubai,pos,False,,2903.425375843889,0.15,18,0.26,wire_transfer,2.132.173.140,D5879182
T1659042,2023-09-06T08:53:08.754446,ACC951200,ACC445744,12.74,transfer,grocery,Singapore,atm,False,,2680.2999341316668,-0.42,15,0.03,card,194.221.45.36,D6205480
T1659066,2023-09-17T00:21:39.700739,ACC351743,ACC245897,290.38,payment,travel,Berlin,mobile,False,,-1993.564941391111,1.19,14,0.92,wire_transfer,113.87.103.59,D9877394
T1659087,2023-06-25T02:39:34.057323,ACC123245,ACC315867,357.18,payment,restaurant,London,atm,False,,-4539.045603145555,0.42,14,0.83,card,134.220.245.188,D6219124
T1659184,2023-11-13T19:29:39.239407,ACC876989,ACC101754,971.59,deposit,online,Toronto,web,False,,3375.1055158130557,-0.5,14,0.96,wire_transfer,107.98.109.3,D5324965
T1659197,2023-10-29T00:13:56.727524,ACC774976,ACC440558,663.1,withdrawal,travel,Dubai,mobile,False,,6164.987937118055,0.14,6,0.39,card,151.178.39.199,D2017859
T1659207,2023-11-26T07:51:49.829638,ACC249366,ACC465409,44.52,payment,utilities,Toronto,atm,False,,1367.439305526111,1.43,5,0.87,wire_transfer,136.192.186.70,D6490290
T1659225,2023-04-14T01:52:43.455255,ACC854094,ACC566994,129.2,payment,travel,Toronto,pos,False,,-2104.2166807175,0.49,6,0.84,wire_transfer,60.240.185.133,D3026133
T1659237,2023-09-24T15:05:26.383692,ACC564134,ACC214573,297.64,withdrawal,travel,Berlin,web,False,,3525.546260016111,-1.03,3,0.47,ACH,133.237.195.106,D7557553
T1659264,2023-01-14T00:14:09.205416,ACC943898,ACC335503,319.2,withdrawal,other,Berlin,atm,False,,-2042.3237620866666,-0.56,8,0.68,card,50.142.255.231,D1941354
T1659320,2023-03-05T05:44:45.555257,ACC747378,ACC905537,902.25,deposit,utilities,Sydney,web,False,,-1306.0288419480555,0.08,6,0.11,card,90.131.213.118,D4702857
T1659343,2023-02-27T11:51:45.255151,ACC588634,ACC959476,652.13,deposit,grocery,London,atm,False,,-1946.4043075949999,-1.31,11,0.99,wire_transfer,7.33.189.178,D4585961
T1659356,2023-01-03T14:01:22.392344,ACC813551,ACC442320,816.14,deposit,entertainment,Sydney,pos,False,,,0.04,14,0.48,card,50.146.255.252,D7101796
T1659489,2023-08-28T21:09:03.407614,ACC111117,ACC376881,19.6,transfer,grocery,Singapore,web,False,,1963.3419212302779,-0.19,9,0.92,ACH,182.136.39.106,D6323663
T1659514,2023-05-30T12:31:06.441325,ACC399719,ACC135866,1761.96,deposit,grocery,Tokyo,pos,False,,-3202.7887530469443,-0.3,2,0.04,card,129.217.110.244,D2069799
T1659531,2023-12-10T08:39:30.642597,ACC922969,ACC459876,51.1,transfer,grocery,London,pos,False,,3882.6695065991667,0.12,5,0.05,wire_transfer,96.147.247.89,D7689643
T1659539,2023-12-12T11:40:33.186792,ACC286193,ACC105340,13.55,payment,retail,Sydney,web,False,,5199.2673122363885,0.32,1,0.39,UPI,207.4.211.224,D7443072
T1659543,2023-12-15T04:51:15.945951,ACC376402,ACC760578,93.49,withdrawal,entertainment,Tokyo,pos,False,,2597.2876697152774,-1.52,5,0.36,ACH,20.42.237.105,D1874091
T1659566,2023-06-25T20:34:53.805815,ACC969083,ACC441474,290.89,withdrawal,entertainment,Sydney,mobile,False,,-4517.607947224722,-0.04,12,0.71,wire_transfer,114.131.71.116,D5749446
T1659584,2023-05-19T23:48:38.887835,ACC955999,ACC405928,69.33,transfer,utilities,Tokyo,atm,False,,-3082.110283085278,-1.17,14,0.74,ACH,64.196.93.145,D1220375
T1659631,2023-02-10T08:26:15.772009,ACC132802,ACC569981,202.0,payment,utilities,Dubai,pos,False,,-6706.703984993333,1.3,19,0.24,ACH,212.205.168.72,D8179655
T1659801,2023-04-02T22:49:24.142822,ACC376440,ACC794946,724.75,deposit,entertainment,Sydney,pos,False,,,0.04,3,0.91,ACH,255.159.216.153,D1698222
T1659857,2023-07-20T02:00:17.697904,ACC474744,ACC787184,429.17,payment,restaurant,Toronto,mobile,False,,-2515.7093342402777,-0.57,2,0.29,wire_transfer,169.20.75.177,D7611208
T1659911,2023-01-28T10:18:22.710325,ACC806322,ACC349829,8.65,transfer,grocery,London,pos,False,,-4890.713375266666,1.62,16,0.48,ACH,52.15.65.184,D2202949
T1659919,2023-07-16T18:26:00.988339,ACC793088,ACC616437,1287.2,deposit,entertainment,London,atm,False,,-2088.895287746111,0.54,10,0.28,ACH,14.182.3.27,D5420787
T1659953,2023-02-02T16:47:57.675739,ACC662245,ACC374104,32.41,payment,grocery,Tokyo,atm,False,,,-0.71,7,0.16,ACH,173.137.102.149,D5980689
T1659966,2023-08-21T10:59:00.717002,ACC184710,ACC417123,2177.12,deposit,grocery,Toronto,pos,False,,774.3794807719445,-0.77,12,0.02,wire_transfer,72.127.219.62,D4126554
T1659982,2023-11-11T19:34:49.876757,ACC442194,ACC289909,31.87,payment,retail,Berlin,pos,False,,,-0.37,6,0.21,UPI,101.131.219.140,D3921783
T1660093,2023-12-20T22:25:07.233029,ACC105365,ACC220464,63.54,deposit,utilities,London,pos,False,,1717.9452017463889,-0.95,5,0.7,wire_transfer,88.46.236.104,D4989304
T1660103,2023-11-29T03:04:45.539936,ACC354987,ACC521971,1218.55,deposit,utilities,New York,pos,False,,1263.0765625905556,1.03,4,0.06,UPI,34.136.221.194,D1580010
T1660118,2023-10-04T15:29:26.674940,ACC235943,ACC272720,1323.36,deposit,online,London,mobile,False,,2601.9084491627777,-0.61,9,0.24,ACH,105.86.127.181,D3414245
T1660168,2023-07-04T21:32:17.365486,ACC967676,ACC833381,13.33,payment,grocery,Singapore,mobile,False,,-259.42566585472224,-0.25,19,0.88,UPI,190.51.250.0,D4501537
T1660195,2023-12-14T21:46:59.501608,ACC674233,ACC532002,1074.72,deposit,travel,Singapore,web,False,,3557.870416363889,-0.41,9,0.59,card,163.74.173.161,D1745123
T1660232,2023-10-09T10:39:37.152909,ACC205216,ACC537436,20.33,transfer,retail,Toronto,atm,False,,3664.7132166672222,-0.55,3,0.09,UPI,195.83.19.114,D7843796
T1660242,2023-08-24T15:10:01.363502,ACC923883,ACC106272,23.35,payment,travel,Dubai,pos,False,,5560.509169815556,-1.04,7,0.55,wire_transfer,196.214.39.80,D3998053
T1660252,2023-06-19T18:04:22.720438,ACC870013,ACC476344,38.09,transfer,retail,Berlin,web,False,,2616.405362308611,0.37,12,0.21,card,68.247.245.122,D8570496
T1660275,2023-10-06T11:24:14.392261,ACC694943,ACC511923,167.5,payment,retail,Singapore,pos,False,,,-0.18,10,0.46,wire_transfer,57.66.177.203,D1323830
T1660335,2023-03-17T10:02:33.686453,ACC218624,ACC151163,7.88,transfer,entertainment,New York,atm,False,,-982.1776676230555,0.89,8,0.46,card,202.4.1.121,D8299425
T1660336,2023-06-05T18:11:29.955542,ACC440576,ACC380088,275.89,withdrawal,other,Dubai,pos,False,,1496.264319320278,0.5,8,0.51,wire_transfer,125.157.183.68,D8350118
T1660366,2023-11-12T18:22:58.588377,ACC968620,ACC404060,965.74,deposit,travel,Berlin,web,False,,,-0.39,13,0.64,UPI,88.5.183.240,D1211628
T1660375,2023-12-21T00:24:14.765192,ACC252655,ACC873481,59.78,withdrawal,restaurant,Dubai,mobile,False,,4553.362363978055,0.05,1,0.99,card,242.75.108.8,D8737864
T1660399,2023-12-31T12:20:34.037339,ACC906104,ACC161155,25.92,transfer,entertainment,Tokyo,atm,False,,1916.0113555174999,0.64,14,0.72,UPI,23.111.45.57,D8644167
T1660412,2023-10-06T23:54:57.391807,ACC228181,ACC369213,546.3,withdrawal,retail,Tokyo,mobile,False,,1591.4614871202778,1.51,14,0.56,wire_transfer,148.59.131.227,D7639377
T1660422,2023-08-04T10:00:22.238586,ACC322090,ACC806580,16.34,transfer,restaurant,Sydney,atm,False,,1412.1100956919445,1.38,3,0.76,card,241.45.77.106,D8680427
T1660443,2023-07-21T21:14:40.499445,ACC781411,ACC481385,257.62,withdrawal,retail,Toronto,pos,False,,3612.1741918724997,0.48,4,0.71,UPI,130.17.163.173,D7407365
T1660479,2023-12-10T15:49:41.474719,ACC906031,ACC325125,1270.03,deposit,utilities,London,pos,False,,7288.639457897778,-1.12,10,0.43,card,228.123.26.201,D3426241
T1660493,2023-12-28T05:19:27.529382,ACC166050,ACC531334,34.25,payment,utilities,London,atm,False,,4869.897919875278,1.5,2,0.37,wire_transfer,110.192.23.231,D9704253
T1660503,2023-09-30T21:12:22.014030,ACC465101,ACC576567,593.23,deposit,utilities,New York,pos,False,,3303.5169457680554,0.28,16,0.25,wire_transfer,0.7.173.183,D4008255
T1660531,2023-12-23T14:07:20.440814,ACC755797,ACC744732,37.85,transfer,grocery,Berlin,pos,True,card_not_present,4263.080258681389,0.15,6,0.22,wire_transfer,192.9.162.127,D4708439
T1660546,2023-01-27T13:56:05.867261,ACC958384,ACC925651,12.4,transfer,online,Sydney,pos,False,,-779.7424319900001,-2.45,9,0.12,ACH,14.88.100.87,D3615704
T1660572,2023-11-12T12:36:07.128196,ACC672539,ACC386750,8.44,transfer,grocery,Tokyo,mobile,False,,5188.641348739722,1.83,9,0.16,UPI,246.2.95.202,D2134576
T1660675,2023-03-31T12:12:34.365544,ACC596851,ACC132241,332.44,withdrawal,entertainment,Berlin,web,False,,-3416.6909869752776,-0.87,11,0.36,ACH,207.14.244.221,D7496433
T1660683,2023-06-06T23:05:40.814457,ACC796753,ACC395405,152.78,deposit,retail,Tokyo,pos,False,,-1594.1447997519444,-0.62,1,0.64,wire_transfer,12.65.77.7,D8059074
T1660696,2023-02-17T07:39:41.187395,ACC710596,ACC251836,158.86,payment,online,New York,web,False,,-4331.218905802778,-0.76,20,0.48,UPI,7.107.130.162,D5972733
T1660710,2023-04-13T23:39:42.958142,ACC286701,ACC151541,16.59,transfer,other,Dubai,pos,False,,-2475.906026165278,0.97,17,0.36,card,64.152.126.3,D1318292
T1660719,2023-03-24T21:13:57.883121,ACC658279,ACC924012,20.52,payment,grocery,Tokyo,mobile,False,,-721.5951849497222,-0.63,12,0.9,wire_transfer,71.6.157.17,D2984123
T1660720,2023-02-15T04:51:17.611475,ACC615217,ACC821768,161.07,payment,entertainment,Tokyo,mobile,False,,,-1.17,16,0.33,ACH,124.104.137.9,D7205816
T1660722,2023-10-01T06:57:48.845055,ACC803517,ACC191732,19.71,payment,entertainment,Toronto,mobile,False,,5047.635639595556,0.21,4,0.25,UPI,251.49.235.162,D6910011
T1660731,2023-12-26T22:39:48.574208,ACC668979,ACC925394,26.89,payment,grocery,Dubai,atm,False,,1131.6903329380555,0.06,10,0.35,card,255.148.137.243,D9851385
T1660755,2023-09-23T07:13:02.104320,ACC407564,ACC385776,789.17,deposit,travel,Toronto,web,False,,-1922.4788909022222,0.37,19,0.58,ACH,119.229.253.59,D7940260
T1660756,2023-11-05T04:31:48.743222,ACC281681,ACC544713,916.49,deposit,other,Singapore,web,False,,,0.86,16,0.45,UPI,239.112.160.98,D5289088
T1660772,2023-06-17T11:31:35.799081,ACC833547,ACC763713,13.56,transfer,other,Singapore,pos,False,,218.68598392666667,0.6,6,0.66,card,188.52.7.95,D1916926
T1660901,2023-09-05T07:55:36.974379,ACC884346,ACC376451,5.24,payment,restaurant,Sydney,atm,False,,-144.67980721916666,0.4,3,0.86,card,87.61.35.71,D7551009
T1660919,2023-12-11T21:04:15.106134,ACC604484,ACC928077,785.6,deposit,online,New York,web,False,,,-1.14,15,0.34,UPI,226.165.248.181,D7726177
T1660999,2023-02-01T19:38:25.445629,ACC774959,ACC510686,40.87,transfer,grocery,New York,pos,False,,-7037.684153715278,-0.71,2,0.08,card,163.1.12.187,D1519195
T1661033,2023-02-03T11:33:24.453417,ACC599902,ACC360513,9.76,transfer,utilities,New York,web,True,card_not_present,-7264.327465001389,1.2,5,0.27,UPI,44.75.83.206,D3433060
T1661136,2023-07-05T07:52:01.569444,ACC226241,ACC271092,96.52,payment,restaurant,Dubai,web,True,card_not_present,-4110.154497400556,-0.1,17,0.57,ACH,81.96.224.76,D3100967
T1661157,2023-01-19T05:09:01.084028,ACC197224,ACC162272,58.39,payment,retail,Berlin,web,False,,-1359.9263279819445,2.05,9,0.72,UPI,203.226.151.255,D1013860
T1661196,2023-05-31T01:54:12.748046,ACC367060,ACC471234,26.91,transfer,travel,London,mobile,False,,-4838.853549995833,-0.22,13,0.68,card,171.149.141.62,D7838598
T1661232,2023-01-22T12:16:09.496705,ACC414847,ACC782208,1146.25,deposit,other,Berlin,atm,False,,,0.6,10,0.48,card,85.176.203.14,D5277173
T1661244,2023-11-08T02:46:16.499155,ACC487247,ACC359539,22.1,payment,entertainment,Tokyo,pos,False,,,0.09,2,0.62,ACH,125.224.78.75,D1103650
T1661335,2023-03-21T13:31:04.457225,ACC357424,ACC516968,437.34,payment,travel,Sydney,web,False,,-38.773792209444444,-0.19,2,0.46,wire_transfer,164.5.40.16,D5526047
T1661383,2023-07-21T15:34:16.824700,ACC441214,ACC849311,326.11,withdrawal,retail,Sydney,atm,False,,-3264.0923865652776,-0.51,1,0.17,card,9.133.195.182,D1370789
T1661401,2023-11-30T10:48:40.790698,ACC723587,ACC187485,290.51,withdrawal,travel,London,atm,False,,,1.85,10,0.04,UPI,243.75.247.153,D8952745
T1661410,2023-06-22T10:29:18.508966,ACC489295,ACC154338,287.73,withdrawal,online,Berlin,atm,False,,-679.6265670980556,0.05,20,0.44,card,129.167.63.139,D2605344
T1661521,2023-07-14T02:31:45.034814,ACC173304,ACC497702,461.45,withdrawal,other,London,atm,False,,-1185.7335852424999,-1.09,5,0.58,ACH,246.21.73.68,D9647665
T1661526,2023-12-19T06:11:47.401567,ACC795467,ACC922627,18.76,transfer,retail,Berlin,web,False,,5990.914080344166,-1.88,5,0.74,card,141.96.137.237,D7133979
T1661575,2023-02-10T18:29:59.391194,ACC200879,ACC398092,529.79,deposit,utilities,Singapore,mobile,False,,-4204.538315568334,-0.3,19,0.43,ACH,159.239.140.145,D5186820
T1661626,2023-08-01T18:31:57.750487,ACC185980,ACC821635,289.1,withdrawal,other,Dubai,pos,False,,4803.896270085555,0.41,17,0.59,ACH,1.28.99.215,D6268208
T1661650,2023-12-15T10:58:02.994850,ACC464800,ACC799616,1874.53,deposit,online,Berlin,pos,False,,2505.81062205,0.94,16,0.55,card,255.79.163.190,D1682752
T1661721,2023-07-09T12:44:52.114122,ACC762616,ACC233061,81.66,payment,other,Berlin,mobile,False,,907.2973340966666,-0.03,19,0.22,UPI,0.28.67.251,D9037520
T1661759,2023-11-01T13:14:23.838168,ACC360399,ACC689941,649.89,deposit,retail,Sydney,pos,False,,2267.4677662158333,1.26,13,0.08,wire_transfer,34.212.24.113,D2378990
T1661797,2023-03-04T05:36:54.742071,ACC234386,ACC140491,1292.01,deposit,other,Dubai,mobile,False,,1172.4682754288888,0.29,3,0.86,ACH,241.199.186.68,D9895008
T1661883,2023-09-08T21:37:29.030378,ACC340980,ACC371346,474.71,deposit,travel,London,pos,False,,-813.4129565205556,-0.25,12,0.84,UPI,132.225.16.146,D7322293
T1661976,2023-03-23T13:58:40.157841,ACC771212,ACC417821,373.01,withdrawal,online,Sydney,atm,False,,,0.14,12,0.33,wire_transfer,151.22.53.55,D8899170
T1662027,2023-04-30T09:05:04.116654,ACC136307,ACC646727,332.81,deposit,retail,London,mobile,False,,,0.64,11,0.14,ACH,227.33.216.251,D3495949
T1662044,2023-08-12T09:50:14.665525,ACC180591,ACC429269,41.25,transfer,other,Singapore,atm,False,,5290.364277248888,0.67,18,0.61,ACH,148.69.162.91,D5667668
T1662088,2023-01-13T20:12:14.080958,ACC351958,ACC549816,5.29,transfer,utilities,New York,mobile,False,,-2569.4821366755555,-2.05,18,0.87,card,139.204.26.12,D9398705
T1662093,2023-09-26T08:53:47.574975,ACC816122,ACC654104,139.26,payment,retail,London,pos,False,,5380.303392204722,0.89,7,0.66,ACH,227.107.144.152,D4098745
T1662095,2023-06-10T05:56:57.459931,ACC760376,ACC347282,598.52,withdrawal,utilities,Singapore,mobile,False,,-3855.0621837950002,-0.34,17,0.77,ACH,189.225.115.106,D8233163
T1662203,2023-02-01T03:06:59.667790,ACC184542,ACC341753,35.49,withdrawal,entertainment,Sydney,mobile,False,,,0.79,18,0.38,ACH,34.230.50.34,D2002655
T1662337,2023-10-15T05:13:22.358510,ACC334254,ACC478128,27.85,transfer,entertainment,Berlin,mobile,False,,-82.47041020277777,-2.22,7,0.03,ACH,243.68.154.5,D9060199
T1662389,2023-10-06T00:52:24.678439,ACC582676,ACC646373,250.6,payment,entertainment,New York,pos,False,,-1143.6165108769444,0.62,12,0.83,ACH,196.193.238.16,D7868705
T1662473,2023-07-11T06:11:37.367255,ACC686376,ACC417167,0.01,withdrawal,travel,Tokyo,mobile,False,,1946.1531758675,-1.19,17,0.71,wire_transfer,35.24.197.177,D2644184
T1662504,2023-10-13T01:38:28.838981,ACC997073,ACC618527,0.01,withdrawal,utilities,Tokyo,atm,False,,1766.1339032305555,-1.65,9,0.29,wire_transfer,250.26.202.137,D2382481
T1662528,2023-10-07T10:47:00.366740,ACC264549,ACC551698,91.68,payment,utilities,London,mobile,False,,4880.458937785834,1.11,11,0.96,card,53.183.177.12,D2411230
T1662550,2023-08-29T16:39:00.228989,ACC544090,ACC285068,14.03,transfer,restaurant,New York,web,False,,-678.7359105647222,-0.03,9,0.85,card,83.73.229.136,D8242040
T1662585,2023-11-03T07:08:58.476541,ACC729716,ACC441941,19.24,transfer,restaurant,London,web,False,,-1356.6648904341666,-0.71,7,0.62,UPI,83.130.89.13,D2914320
T1662611,2023-04-17T16:30:34.517023,ACC400490,ACC911885,37.18,transfer,grocery,Toronto,web,False,,,-0.33,2,0.32,wire_transfer,15.120.226.99,D8381035
T1662632,2023-10-02T08:35:21.725650,ACC667002,ACC528031,1.15,payment,grocery,Dubai,mobile,False,,1761.0472808547222,-0.87,11,0.81,wire_transfer,180.41.191.252,D4663236
T1662719,2023-04-11T13:26:15.517559,ACC183695,ACC268035,92.36,payment,utilities,London,atm,False,,,1.41,2,0.93,card,117.111.71.93,D7764506
T1662753,2023-10-04T07:33:50.707881,ACC240397,ACC189238,230.7,payment,grocery,London,pos,False,,978.997422461111,-0.35,12,0.21,ACH,124.14.167.77,D9499960
T1662755,2023-11-22T00:31:04.790148,ACC926654,ACC291324,26.97,transfer,utilities,London,pos,False,,2361.5940753247223,0.26,18,0.77,wire_transfer,60.175.102.252,D8297097
T1662831,2023-05-21T21:51:15.770238,ACC905105,ACC254973,1003.34,deposit,retail,Berlin,atm,False,,,-0.3,7,0.29,UPI,24.177.251.63,D7659574
T1662846,2023-04-28T09:27:30.561490,ACC515305,ACC890939,95.63,payment,travel,Berlin,mobile,False,,-1380.4559512888889,0.51,8,0.31,UPI,172.113.178.224,D5717257
T1662854,2023-11-17T23:20:12.716588,ACC781818,ACC571454,41.36,transfer,other,Singapore,mobile,False,,-506.83724205249996,1.31,2,0.27,wire_transfer,244.71.135.231,D2718283
T1662855,2023-10-07T19:28:01.480164,ACC901873,ACC724820,122.32,payment,retail,Sydney,pos,False,,969.4345577736111,1.49,16,0.55,wire_transfer,18.238.209.19,D2638143
T1662878,2023-07-04T21:08:01.859270,ACC394718,ACC967436,1396.1,deposit,restaurant,Singapore,pos,False,,2769.4588140930555,1.4,15,1.0,UPI,251.11.152.113,D4908433
T1662952,2023-04-24T13:35:21.054075,ACC212721,ACC261675,1132.57,deposit,travel,London,pos,False,,2599.7622948783333,-0.81,15,0.13,card,94.158.26.128,D7139891
T1662953,2023-01-11T00:49:13.207314,ACC816705,ACC976720,44.37,payment,online,Toronto,web,False,,-2915.06885722,0.57,10,0.53,wire_transfer,168.17.54.62,D4015693
T1662986,2023-05-15T13:08:56.614797,ACC249308,ACC239581,590.74,withdrawal,travel,Singapore,atm,False,,-636.5433958586111,0.59,5,0.24,UPI,94.225.117.83,D9713086
T1663034,2023-10-14T05:27:02.923266,ACC195368,ACC728980,90.88,deposit,entertainment,Tokyo,atm,True,card_not_present,2201.325122725,-1.03,9,0.5,ACH,33.119.153.72,D8366622
T1663101,2023-05-03T23:06:38.124264,ACC616142,ACC839999,9.69,payment,retail,Dubai,pos,False,,136.00496974166666,0.92,1,0.92,card,5.117.49.231,D8224074
T1663138,2023-10-26T08:21:44.080728,ACC252580,ACC244993,122.87,withdrawal,other,New York,mobile,False,,1330.2342820855556,-0.87,6,0.09,UPI,186.225.160.84,D5856938
T1663176,2023-09-01T09:39:11.143178,ACC272494,ACC134243,1934.1,deposit,restaurant,New York,pos,False,,998.4844072227778,-0.86,6,0.32,card,221.53.131.37,D9316687
T1663213,2023-08-02T12:54:28.912199,ACC787473,ACC390069,28.66,transfer,entertainment,New York,atm,False,,2655.903075453611,-0.49,17,0.1,UPI,158.241.63.30,D6489267
T1663217,2023-02-11T16:50:13.755398,ACC213165,ACC320438,554.59,withdrawal,grocery,Sydney,mobile,False,,-5898.640471448056,-1.24,4,0.17,ACH,66.225.40.105,D7423285
T1663258,2023-11-26T10:51:19.408862,ACC805870,ACC568998,10.54,payment,other,New York,mobile,False,,-359.8646423863889,1.16,20,0.17,UPI,161.204.36.209,D2070955
T1663279,2023-05-10T23:09:52.059014,ACC311455,ACC238245,597.33,deposit,retail,Dubai,pos,False,,,-0.88,13,0.77,wire_transfer,52.166.130.154,D8397343
T1663347,2023-12-13T17:05:59.356597,ACC549663,ACC495245,18.99,payment,grocery,Dubai,pos,False,,-335.58496159888887,-0.14,2,0.5,wire_transfer,130.242.104.187,D7862233
T1663437,2023-09-26T09:51:29.928940,ACC843941,ACC149483,435.95,withdrawal,restaurant,Tokyo,mobile,False,,2447.4563141941667,0.82,3,0.88,ACH,19.169.56.161,D4352136
T1663469,2023-02-09T02:30:00.714293,ACC283704,ACC410935,947.96,deposit,entertainment,Singapore,pos,False,,907.9517104241667,-0.74,18,0.75,ACH,96.204.223.242,D6945666
T1663478,2023-01-19T10:56:17.171815,ACC983901,ACC101722,31.5,payment,online,Singapore,pos,False,,-2502.4617987355555,0.18,12,0.05,wire_transfer,8.225.225.215,D9591152
T1663495,2023-08-16T20:42:54.411941,ACC138092,ACC280793,62.73,payment,other,Dubai,web,False,,3893.6749701458334,-0.16,12,0.49,card,167.51.148.229,D8374124
T1663530,2023-06-06T12:00:06.205746,ACC132494,ACC992579,219.52,payment,grocery,Berlin,web,False,,,0.21,13,0.28,card,31.119.174.40,D8374342
T1663548,2023-01-16T11:22:21.636563,ACC918655,ACC387185,1316.01,deposit,online,Berlin,atm,False,,-4592.503174060278,-0.83,19,0.64,ACH,206.34.207.101,D1797593
