account_idx,account_id,archetype,is_business,business_hours,city,country,kyc_level,open_ts,account_age_days,dormant,baseline_out_per_day,baseline_amount_median,baseline_amount_sigma,night_ratio,monthly_income,popularity,employer_idx,salary_amount,salary_day,is_laundering,laundering_role,laundering_patterns,n_laundering_episodes,in_benign_lookalike
525,ACC000525,salary,False,False,Kochi,IN,full,1527465600,2410,False,0.1743,979.79,1.069,0.0767,98035.05,0.4049,849,93121.31,6,1,intermediary|mule,fan_in|layering_chain|mule_network|smurfing,4,1
526,ACC000526,small_business,True,True,Delhi,IN,full,1641340800,1092,False,2.5769,8955.8,1.054,0.0571,2797833.43,2.324,-1,0.0,0,0,,,0,0
527,ACC000527,salary,False,False,Pune,IN,min,1691971200,506,False,0.5512,2412.63,1.22,0.0949,211967.36,0.6211,164,166272.16,1,0,,,0,0
528,ACC000528,salary,False,False,Bengaluru,IN,full,1523836800,2452,False,0.1472,823.25,1.193,0.0985,114914.33,0.982,861,112795.88,1,0,,,0,1
529,ACC000529,household,False,False,Kochi,IN,full,1450742400,3298,False,0.5653,923.91,1.119,0.0402,83896.14,0.9689,-1,0.0,0,0,,,0,1
530,ACC000530,salary,False,False,Kochi,IN,full,1683676800,602,False,0.347,2478.41,1.028,0.0894,208388.11,1.2403,604,192082.74,2,0,,,0,1
531,ACC000531,salary,False,False,Pune,IN,full,1551225600,2135,False,0.2788,3111.57,1.236,0.0834,122709.74,3.6098,701,118926.84,4,0,,,0,1
532,ACC000532,salary,False,False,Jaipur,IN,full,1653436800,952,False,0.3785,1713.99,1.05,0.0712,69526.86,1.4004,671,65041.56,7,0,,,0,1
533,ACC000533,small_business,True,True,Hyderabad,IN,min,1419379200,3661,False,3.5273,22398.67,1.11,0.0552,2724589.44,4.1071,-1,0.0,0,0,,,0,0
534,ACC000534,salary,False,False,Delhi,IN,min,1713398400,258,False,0.4902,1605.32,1.171,0.0251,235989.02,3.101,671,220835.95,2,1,mule,fan_in|mule_network,2,1
535,ACC000535,freelancer,False,False,Hyderabad,IN,min,1553558400,2108,False,0.2864,1208.42,1.281,0.0932,132636.99,5.3941,-1,0.0,0,0,,,0,1
536,ACC000536,student,False,False,Chennai,IN,min,1606348800,1497,False,0.2224,430.21,0.859,0.1112,24923.35,0.4276,-1,0.0,0,0,,,0,1
537,ACC000537,salary,False,False,Hyderabad,IN,full,1579046400,1813,False,0.464,3469.05,1.002,0.0693,220147.55,1.3891,399,189844.94,3,0,,,0,1
538,ACC000538,salary,False,False,Bengaluru,IN,full,1535068800,2322,False,0.4652,1584.75,1.178,0.0409,93458.07,0.2114,611,79132.45,1,0,,,0,1
539,ACC000539,merchant,True,True,Jaipur,IN,full,1584662400,1748,False,4.5363,2071.13,0.742,0.0775,999306.02,49.6936,-1,0.0,0,0,,,0,0
540,ACC000540,salary,False,False,Kochi,IN,min,1425254400,3593,True,0.0084,2909.33,1.047,0.0863,125846.12,0.7684,564,118436.67,6,0,,,0,1
541,ACC000541,salary,False,False,Jaipur,IN,full,1655337600,930,False,0.944,3018.2,1.084,0.0253,67112.56,0.5919,1083,50511.23,2,0,,,0,1
542,ACC000542,small_business,True,True,Chennai,IN,full,1554422400,2098,False,0.5527,2037.96,1.292,0.0764,422809.13,2.5644,-1,0.0,0,0,,,0,0
543,ACC000543,small_business,True,True,Pune,CY,full,1552089600,2125,False,2.6958,20865.87,1.096,0.0428,2594569.83,6.0799,-1,0.0,0,0,,,0,0
544,ACC000544,freelancer,False,False,Chennai,IN,full,1614556800,1402,False,0.146,5566.9,1.13,0.0729,94622.85,3.8561,-1,0.0,0,0,,,0,1
545,ACC000545,salary,False,False,Bengaluru,IN,full,1632700800,1192,False,0.4809,1715.1,0.884,0.0359,75726.95,0.4812,1354,68582.87,2,0,,,0,1
546,ACC000546,small_business,True,True,Chennai,IN,full,1661299200,861,False,2.9724,3686.34,1.339,0.0615,3098418.73,2.9078,-1,0.0,0,0,,,0,1
547,ACC000547,salary,False,False,Mumbai,IN,full,1577577600,1830,False,0.417,3469.05,1.228,0.0861,241952.44,0.784,985,215702.05,6,0,,,0,1
548,ACC000548,merchant,True,True,Pune,IN,full,1665705600,810,False,1.9808,2675.49,0.811,0.0912,2153325.93,61.1331,-1,0.0,0,0,,,0,0
549,ACC000549,salary,False,False,Hyderabad,IN,min,1588377600,1705,False,0.4603,3245.04,1.001,0.0256,165296.71,0.4439,1027,127513.34,3,0,,,0,0
550,ACC000550,salary,False,False,Pune,IN,full,1550448000,2144,False,0.5748,2925.79,1.229,0.0646,228609.03,0.8202,933,211645.85,5,0,,,0,0
551,ACC000551,salary,False,False,Kolkata,IN,full,1547769600,2175,False,0.2864,3438.53,0.856,0.0985,205255.58,1.0733,187,177463.73,4,0,,,0,0
552,ACC000552,small_business,True,True,Bengaluru,AE,full,1499558400,2733,False,0.5969,8684.07,1.287,0.0572,3788583.95,17.4334,-1,0.0,0,0,,,0,0
553,ACC000553,salary,False,False,Delhi,IN,full,1481155200,2946,False,0.6481,1890.24,1.052,0.0856,78361.86,1.8712,708,64639.4,7,0,,,0,1
554,ACC000554,salary,False,False,Bengaluru,IN,full,1427328000,3569,False,0.5353,2605.3,1.076,0.0764,234720.95,0.569,78,234259.36,2,0,,,0,0
555,ACC000555,student,False,False,Bengaluru,IN,full,1702857600,380,False,0.0977,639.14,1.027,0.2133,4343.49,0.3152,-1,0.0,0,0,,,0,1
556,ACC000556,freelancer,False,False,Pune,IN,full,1521158400,2483,False,0.3239,3457.16,1.285,0.1292,178272.54,4.8625,-1,0.0,0,0,,,0,1
557,ACC000557,small_business,True,True,Delhi,IN,full,1462752000,3159,False,0.9385,7198.26,1.115,0.0731,1573652.09,11.5707,-1,0.0,0,0,,,0,0
558,ACC000558,small_business,True,True,Ahmedabad,IN,full,1615852800,1387,False,0.925,13035.12,0.985,0.0697,2745648.45,8.1162,-1,0.0,0,0,,,0,0
559,ACC000559,student,False,False,Pune,IN,full,1532131200,2356,False,0.2966,852.49,0.895,0.1702,18994.45,1.623,-1,0.0,0,1,mule,fan_in|fan_out|mule_network,3,1
560,ACC000560,small_business,True,True,Chennai,IN,full,1697241600,445,False,0.8073,6094.12,1.434,0.0708,3504682.78,3.7631,-1,0.0,0,0,,,0,0
561,ACC000561,salary,False,False,Chennai,IN,full,1677542400,673,False,0.478,2247.21,1.109,0.0465,224841.97,1.0154,1421,212639.89,4,0,,,0,0
562,ACC000562,salary,False,False,Kochi,IN,full,1679529600,650,False,0.872,2589.42,1.231,0.0753,187476.71,1.3169,1300,144605.37,7,0,,,0,1
563,ACC000563,household,False,False,Chennai,IN,full,1682467200,616,False,0.4751,2375.12,1.046,0.0721,36150.72,0.6622,-1,0.0,0,0,,,0,0
564,ACC000564,large_business,True,True,Chennai,IN,min,1707955200,321,False,3.9905,47326.91,1.57,0.0291,53812023.44,31.8155,-1,0.0,0,0,,,0,0
565,ACC000565,salary,False,False,Kolkata,IN,min,1718928000,194,False,0.2303,3323.49,1.225,0.082,106161.33,1.3137,143,104275.26,3,0,,,0,1
566,ACC000566,salary,False,False,Kochi,IN,full,1607558400,1483,False,0.4557,2445.06,0.859,0.0411,169115.61,1.0184,1300,135739.06,2,0,,,0,1
567,ACC000567,student,False,False,Kolkata,IN,full,1700870400,403,False,0.0793,642.16,1.033,0.1999,11866.66,0.2787,-1,0.0,0,0,,,0,0
568,ACC000568,small_business,True,True,Bengaluru,IN,full,1555113600,2090,False,1.9685,16065.38,1.33,0.0333,3486886.44,7.7096,-1,0.0,0,0,,,0,0
569,ACC000569,student,False,False,Bengaluru,IN,min,1732233600,40,False,0.6973,790.92,0.946,0.1234,24482.1,0.8534,-1,0.0,0,0,,,0,1
570,ACC000570,salary,False,False,Hyderabad,HK,full,1513468800,2572,False,0.2307,3405.59,0.929,0.0856,111056.39,1.3795,1486,88396.77,7,0,,,0,1
571,ACC000571,small_business,True,True,Ahmedabad,IN,full,1475884800,3007,True,0.0805,2075.15,1.061,0.0202,628019.32,19.6577,-1,0.0,0,0,,,0,0
572,ACC000572,household,False,False,Kochi,IN,full,1723420800,142,False,0.3487,2532.15,0.856,0.0246,93378.78,0.5889,-1,0.0,0,0,,,0,0
573,ACC000573,salary,False,False,Hyderabad,IN,full,1463270400,3153,False,0.2461,3318.11,1.248,0.0393,244116.71,0.3933,182,226162.31,1,0,,,0,1
574,ACC000574,salary,False,False,Kochi,IN,full,1599782400,1573,False,0.3865,3217.83,1.191,0.048,215831.24,1.1264,1247,200027.1,4,0,,,0,1
575,ACC000575,small_business,True,True,Delhi,IN,full,1570233600,1915,False,4.2326,5638.33,1.36,0.0646,3704378.28,5.2515,-1,0.0,0,0,,,0,0
576,ACC000576,salary,False,False,Delhi,IN,full,1610755200,1446,False,0.4492,3306.56,0.869,0.0283,65319.81,1.1714,933,60298.94,2,0,,,0,1
577,ACC000577,salary,False,False,Delhi,IN,full,1494633600,2790,False,0.243,1624.15,1.196,0.043,224836.47,0.6576,656,191913.55,7,0,,,0,0
578,ACC000578,salary,False,False,Hyderabad,IN,full,1649635200,996,False,0.6429,3225.4,0.977,0.0218,208421.04,2.0199,76,165472.13,1,0,,,0,1
579,ACC000579,household,False,False,Kolkata,IN,full,1718409600,200,False,0.6442,889.43,1.182,0.0477,58304.19,0.7439,-1,0.0,0,0,,,0,1
580,ACC000580,household,False,False,Jaipur,IN,full,1440633600,3415,False,0.1901,2276.1,1.184,0.0264,33499.43,0.8262,-1,0.0,0,0,,,0,1
581,ACC000581,household,False,False,Mumbai,IN,full,1702771200,381,False,0.1876,659.63,1.145,0.0735,146280.16,0.7395,-1,0.0,0,0,,,0,1
582,ACC000582,student,False,False,Kolkata,IN,full,1469145600,3085,False,0.2794,612.7,1.095,0.2093,23172.58,0.2231,-1,0.0,0,0,,,0,1
583,ACC000583,salary,False,False,Ahmedabad,HK,full,1659312000,884,True,0.0188,1046.87,0.994,0.0721,196768.89,0.8213,434,177308.49,5,0,,,0,1
584,ACC000584,household,False,False,Mumbai,IN,full,1460678400,3183,False,0.8913,3944.68,1.091,0.0666,128917.48,2.1904,-1,0.0,0,0,,,0,1
585,ACC000585,student,False,False,Pune,IN,full,1665273600,815,False,0.081,817.88,1.092,0.0707,24057.25,0.5834,-1,0.0,0,0,,,0,1
586,ACC000586,household,False,False,Mumbai,IN,full,1566432000,1959,False,0.4024,1330.84,0.881,0.0656,179013.91,0.8615,-1,0.0,0,0,,,0,1
587,ACC000587,household,False,False,Hyderabad,IN,full,1390953600,3990,True,0.0049,1766.64,0.945,0.0736,106503.86,2.1425,-1,0.0,0,0,,,0,0
588,ACC000588,salary,False,False,Chennai,IN,min,1705190400,353,False,0.1648,2488.36,1.006,0.0497,98907.82,0.7318,370,90865.77,7,0,,,0,1
589,ACC000589,small_business,True,True,Hyderabad,IN,full,1448841600,3320,False,0.6399,10754.66,0.971,0.0728,2120022.16,12.6163,-1,0.0,0,0,,,0,1
590,ACC000590,salary,False,False,Bengaluru,IN,full,1625961600,1270,False,0.8477,1263.91,1.072,0.0941,64026.22,0.7352,1121,58132.58,4,0,,,0,1
591,ACC000591,salary,False,False,Jaipur,IN,full,1653868800,947,False,0.8911,861.82,1.107,0.0425,197019.08,0.3398,424,150648.52,5,0,,,0,0
592,ACC000592,student,False,False,Mumbai,IN,full,1637020800,1142,False,0.0695,492.32,0.823,0.1501,22440.7,2.0221,-1,0.0,0,0,,,0,0
593,ACC000593,salary,False,False,Pune,IN,full,1444176000,3374,False,0.582,1209.24,1.096,0.0788,76469.83,0.7375,463,63999.25,2,0,,,0,1
594,ACC000594,household,False,False,Kolkata,IN,min,1488153600,2865,False,0.1915,2245.4,1.154,0.0404,28006.94,1.6059,-1,0.0,0,0,,,0,0
595,ACC000595,merchant,True,True,Ahmedabad,IN,full,1704240000,364,True,0.075,3925.23,1.045,0.0884,511324.75,23.4999,-1,0.0,0,0,,,0,0
596,ACC000596,small_business,True,True,Mumbai,IN,full,1514160000,2564,False,2.7192,7255.07,1.349,0.0269,1443750.28,6.9094,-1,0.0,0,0,,,0,1
597,ACC000597,small_business,True,True,Bengaluru,IN,full,1398124800,3907,False,3.0466,6902.38,1.128,0.0381,3897866.48,4.7035,-1,0.0,0,0,,,0,1
598,ACC000598,salary,False,False,Jaipur,IN,min,1632441600,1195,True,0.0141,1251.05,1.038,0.0759,179540.09,1.2364,782,168255.05,3,0,,,0,1
599,ACC000599,salary,False,False,Ahmedabad,MU,full,1393718400,3958,False,0.0829,1274.48,1.243,0.0957,88071.28,1.6097,861,70080.94,2,0,,,0,1
600,ACC000600,small_business,True,True,Chennai,IN,full,1411862400,3748,False,1.2276,15613.26,1.005,0.0462,231245.73,2.5446,-1,0.0,0,0,,,0,0
601,ACC000601,freelancer,False,False,Pune,IN,full,1700092800,412,False,0.377,4650.71,1.228,0.1778,226246.8,3.6791,-1,0.0,0,0,,,0,1
602,ACC000602,small_business,True,True,Mumbai,IN,full,1666137600,805,False,1.6682,17841.85,1.102,0.0232,2618256.67,7.1385,-1,0.0,0,0,,,0,0
603,ACC000603,student,False,False,Delhi,IN,full,1587427200,1716,False,0.3819,682.07,0.854,0.0783,8498.8,0.6747,-1,0.0,0,0,,,0,1
604,ACC000604,large_business,True,True,Mumbai,IN,full,1682640000,614,False,7.1748,207507.23,1.563,0.0166,194425663.15,22.2302,-1,0.0,0,0,,,0,0
605,ACC000605,salary,False,False,Mumbai,IN,full,1566000000,1964,False,0.2441,2774.28,1.016,0.044,79906.67,0.9764,1495,60325.45,7,0,,,0,1
606,ACC000606,student,False,False,Jaipur,IN,min,1405209600,3825,False,0.9497,488.08,0.842,0.0892,20786.35,1.0697,-1,0.0,0,0,,,0,0
607,ACC000607,small_business,True,True,Hyderabad,IN,full,1604534400,1518,False,3.5187,4447.12,1.22,0.0631,990079.48,5.2813,-1,0.0,0,0,,,0,0
608,ACC000608,household,False,False,Kolkata,IN,min,1538956800,2277,False,0.1847,2621.69,0.862,0.0228,168738.03,1.5182,-1,0.0,0,0,,,0,1
609,ACC000609,salary,False,False,Kochi,IN,full,1708214400,318,True,0.0161,1566.56,0.856,0.0863,196554.43,0.8457,426,152833.3,6,0,,,0,1
610,ACC000610,small_business,True,True,Bengaluru,IN,full,1507852800,2637,False,3.1659,20529.26,1.298,0.0714,630534.13,6.187,-1,0.0,0,0,,,0,1
611,ACC000611,large_business,True,True,Ahmedabad,IN,full,1684368000,594,False,7.3569,211699.89,1.566,0.034,219472879.36,17.0716,-1,0.0,0,1,source,dormant_activation|rapid_pass_through,3,1
612,ACC000612,salary,False,False,Jaipur,IN,min,1587081600,1720,False,0.5991,1541.77,0.945,0.032,52361.46,1.7746,701,45189.68,5,0,,,0,1
613,ACC000613,student,False,False,Kochi,IN,full,1442880000,3389,False,0.2447,353.51,0.836,0.2155,10194.43,1.4551,-1,0.0,0,0,,,0,1
614,ACC000614,small_business,True,True,Pune,IN,min,1442534400,3393,False,1.4892,20673.82,1.118,0.0528,1451857.72,3.0128,-1,0.0,0,0,,,0,0
615,ACC000615,freelancer,False,False,Kolkata,IN,full,1425340800,3592,False,0.543,2158.77,1.053,0.0618,66483.15,2.3069,-1,0.0,0,1,destination,layering_chain,1,0
616,ACC000616,freelancer,False,False,Kolkata,IN,min,1526256000,2424,False,0.3009,706.76,1.365,0.1521,376707.75,1.601,-1,0.0,0,0,,,0,1
617,ACC000617,student,False,False,Kolkata,IN,full,1631923200,1201,False,0.1273,244.58,0.778,0.1947,11008.25,1.1768,-1,0.0,0,0,,,0,1
618,ACC000618,freelancer,False,False,Kolkata,IN,min,1716768000,219,False,0.3973,510.41,1.205,0.0637,77147.22,2.2173,-1,0.0,0,1,intermediary|mule,fan_in|layering_chain|mule_network,5,1
619,ACC000619,salary,False,False,Pune,IN,full,1531785600,2360,False,0.1724,2899.87,1.147,0.0321,86956.91,1.5515,1153,78888.54,1,0,,,0,1
620,ACC000620,household,False,False,Kolkata,IN,full,1562371200,2006,False,0.3219,3865.58,0.919,0.0767,140676.42,1.2669,-1,0.0,0,0,,,0,1
621,ACC000621,household,False,False,Kolkata,IN,full,1624233600,1290,False,0.3256,884.79,1.08,0.0299,67611.77,3.0816,-1,0.0,0,1,intermediary|mule,fan_in|fan_out|layering_chain,4,1
622,ACC000622,small_business,True,True,Ahmedabad,IN,full,1609286400,1463,False,0.6871,18775.74,1.297,0.055,1610230.99,2.6317,-1,0.0,0,0,,,0,0
623,ACC000623,freelancer,False,False,Hyderabad,IN,full,1417046400,3688,False,1.049,4368.51,1.415,0.1082,337377.54,1.8174,-1,0.0,0,0,,,0,1
624,ACC000624,household,False,False,Chennai,IN,full,1593648000,1644,False,0.2846,3909.63,1.174,0.0434,108463.53,1.5731,-1,0.0,0,0,,,0,1
625,ACC000625,student,False,False,Ahmedabad,IN,min,1417737600,3680,False,0.4932,784.13,0.887,0.1274,21056.97,0.2078,-1,0.0,0,0,,,0,0
626,ACC000626,salary,False,False,Mumbai,IN,full,1433548800,3497,False,0.5262,2521.67,0.95,0.0645,241503.63,1.0254,1228,235958.89,4,0,,,0,1
627,ACC000627,small_business,True,True,Hyderabad,IN,full,1582329600,1775,False,1.7656,6480.85,1.178,0.0559,2579838.73,7.4794,-1,0.0,0,0,,,0,0
628,ACC000628,salary,False,False,Pune,IN,full,1559088000,2044,False,0.8828,2874.03,1.022,0.0592,45526.06,0.7895,454,37055.42,7,0,,,0,1
629,ACC000629,freelancer,False,False,Kochi,IN,full,1488585600,2860,False,0.1736,4637.61,1.207,0.152,198413.79,1.8804,-1,0.0,0,1,intermediary|mule,fan_in|fan_out|layering_chain,3,1
630,ACC000630,small_business,True,True,Mumbai,IN,full,1411862400,3748,False,1.9743,16420.0,1.31,0.0797,3136719.94,9.8384,-1,0.0,0,0,,,0,0
631,ACC000631,student,False,False,Pune,IN,full,1625616000,1274,False,0.3227,807.88,0.949,0.1421,5743.91,0.9383,-1,0.0,0,0,,,0,1
632,ACC000632,salary,False,False,Hyderabad,IN,full,1541203200,2251,False,0.635,1598.92,0.902,0.0325,83856.43,0.1985,407,65692.16,5,0,,,0,1
633,ACC000633,small_business,True,True,Bengaluru,IN,min,1473724800,3032,False,0.6922,15597.57,0.983,0.0753,1856840.09,5.8046,-1,0.0,0,0,,,0,0
634,ACC000634,salary,False,False,Mumbai,IN,min,1392768000,3969,True,0.0044,3408.4,1.053,0.0206,61149.01,0.5295,1121,47873.24,2,0,,,0,1
635,ACC000635,salary,False,False,Mumbai,IN,min,1505865600,2660,False,0.4005,2007.61,1.092,0.0573,43731.17,0.5908,1153,41229.14,6,1,mule,fan_out,2,0
636,ACC000636,merchant,True,True,Chennai,IN,full,1409011200,3781,False,5.195,1222.54,1.085,0.1371,3532218.59,24.182,-1,0.0,0,0,,,0,0
637,ACC000637,merchant,True,True,Mumbai,IN,full,1543190400,2228,False,4.2747,843.48,0.98,0.045,5927115.07,36.0623,-1,0.0,0,0,,,0,0
638,ACC000638,investment,True,True,Kochi,IN,min,1440201600,3420,False,0.5344,820142.14,1.11,0.0117,35328500.34,3.584,-1,0.0,0,0,,,0,0
639,ACC000639,student,False,False,Ahmedabad,IN,full,1717372800,212,False,0.0776,338.19,0.801,0.1308,10511.3,0.3492,-1,0.0,0,0,,,0,1
640,ACC000640,salary,False,False,Bengaluru,IN,full,1568332800,1937,False,0.57,1024.29,0.904,0.0828,108580.16,1.1679,1023,82398.57,4,0,,,0,1
641,ACC000641,household,False,False,Kochi,IN,full,1697068800,447,False,0.3878,2331.87,0.827,0.046,105547.67,0.7478,-1,0.0,0,0,,,0,1
642,ACC000642,small_business,True,True,Ahmedabad,IN,min,1485129600,2900,True,0.058,9882.0,1.246,0.0544,2259854.12,5.847,-1,0.0,0,1,collector|intermediary,circular_flow|smurfing,2,0
643,ACC000643,small_business,True,True,Kochi,IN,min,1556668800,2072,False,1.759,9663.09,1.349,0.0216,1188924.07,5.5878,-1,0.0,0,0,,,0,0
644,ACC000644,freelancer,False,False,Ahmedabad,IN,full,1524700800,2442,False,0.2018,791.51,1.341,0.0885,345828.82,0.6006,-1,0.0,0,0,,,0,1
645,ACC000645,small_business,True,True,Kochi,IN,full,1592870400,1653,False,0.8939,8476.38,0.983,0.0606,1356510.0,6.8164,-1,0.0,0,0,,,0,1
646,ACC000646,freelancer,False,False,Pune,IN,full,1644796800,1052,False,0.3121,4573.59,1.112,0.0962,224757.18,4.2339,-1,0.0,0,0,,,0,1
647,ACC000647,salary,False,False,Kochi,IN,full,1504656000,2674,False,0.726,1611.44,1.045,0.0936,131752.89,1.4658,1083,101101.75,1,0,,,0,1
648,ACC000648,small_business,True,True,Ahmedabad,IN,min,1694736000,474,False,1.2522,18300.12,1.3,0.0275,3703705.86,23.1882,-1,0.0,0,0,,,0,1
649,ACC000649,small_business,True,True,Chennai,IN,full,1546128000,2194,False,1.3883,21936.86,1.397,0.0297,2566735.64,6.2199,-1,0.0,0,0,,,0,1
650,ACC000650,household,False,False,Jaipur,IN,full,1717459200,211,False,0.3789,3496.47,0.828,0.0267,89064.9,2.1134,-1,0.0,0,0,,,0,1
651,ACC000651,salary,False,False,Hyderabad,IN,full,1664323200,826,False,0.188,1782.18,1.058,0.038,193328.33,0.508,673,152777.39,5,0,,,0,1
652,ACC000652,household,False,False,Chennai,IN,min,1604448000,1519,False,0.4028,3509.41,1.018,0.0564,29249.18,1.5832,-1,0.0,0,0,,,0,0
653,ACC000653,household,False,False,Delhi,IN,min,1650844800,982,False,0.2828,2888.23,1.117,0.0575,168219.17,0.6873,-1,0.0,0,0,,,0,1
654,ACC000654,household,False,False,Jaipur,IN,full,1524787200,2441,False,0.5434,1019.31,0.905,0.0752,71313.87,1.6746,-1,0.0,0,0,,,0,0
655,ACC000655,freelancer,False,False,Ahmedabad,MY,full,1540771200,2256,False,0.5267,2550.45,1.445,0.0651,370787.78,1.7442,-1,0.0,0,0,,,0,1
656,ACC000656,large_business,True,True,Kochi,IN,full,1551657600,2130,False,4.2345,269522.22,1.63,0.0383,86774836.7,12.3562,-1,0.0,0,0,,,0,1
657,ACC000657,salary,False,False,Kolkata,IN,full,1501632000,2709,False,0.6329,2427.83,1.246,0.0945,127047.92,1.2912,67,100008.09,4,1,mule,mule_network,1,1
658,ACC000658,freelancer,False,False,Pune,IN,full,1471219200,3061,False,0.2158,869.79,1.588,0.1159,319226.63,2.5736,-1,0.0,0,0,,,0,1
659,ACC000659,small_business,True,True,Kochi,IN,full,1508112000,2634,False,3.1695,23600.18,1.072,0.0311,3184331.26,3.3612,-1,0.0,0,0,,,0,1
660,ACC000660,salary,False,False,Chennai,IN,full,1471651200,3056,False,1.246,760.43,1.071,0.0846,70735.91,1.1849,1395,67346.48,3,0,,,0,1
661,ACC000661,student,False,False,Jaipur,IN,full,1714867200,241,False,0.1748,541.35,0.964,0.1072,19930.79,2.2621,-1,0.0,0,0,,,0,1
662,ACC000662,salary,False,False,Mumbai,IN,full,1668297600,780,False,0.2616,2668.14,1.078,0.0224,237190.7,0.8852,1127,229053.9,6,0,,,0,1
663,ACC000663,household,False,False,Hyderabad,IN,min,1470355200,3071,False,0.2661,1602.59,0.98,0.0254,33440.31,0.416,-1,0.0,0,1,mule,fan_in|fan_out,4,1
664,ACC000664,household,False,False,Chennai,IN,full,1524096000,2449,False,0.6904,3429.01,1.038,0.0299,120430.45,1.083,-1,0.0,0,0,,,0,1
665,ACC000665,salary,False,False,Delhi,IN,full,1401321600,3870,False,0.3859,2780.27,1.23,0.0552,237433.2,0.8506,426,198899.98,7,0,,,0,1
666,ACC000666,salary,False,False,Delhi,IN,min,1555113600,2090,False,0.426,2337.62,1.145,0.0281,248905.68,1.6406,673,198857.88,6,0,,,0,1
667,ACC000667,small_business,True,True,Kolkata,IN,full,1596931200,1606,False,3.9106,18763.09,1.372,0.0451,1174459.98,18.2381,-1,0.0,0,0,,,0,0
668,ACC000668,small_business,True,True,Jaipur,HK,min,1552089600,2125,False,1.6908,21971.95,1.393,0.03,2088784.44,4.4428,-1,0.0,0,0,,,0,0
669,ACC000669,household,False,False,Delhi,IN,full,1677196800,677,False,0.2562,3944.31,1.14,0.0406,61144.26,3.122,-1,0.0,0,0,,,0,0
670,ACC000670,salary,False,False,Bengaluru,IN,full,1581206400,1788,False,0.3672,3275.58,0.851,0.0965,51932.19,3.0279,1122,45061.4,1,0,,,0,1
671,ACC000671,large_business,True,True,Kochi,IN,min,1421971200,3631,False,3.7139,256958.95,1.237,0.0129,128109028.42,9.0886,-1,0.0,0,1,source,dormant_activation|layering_chain|rapid_pass_through,4,1
672,ACC000672,household,False,False,Kolkata,IN,full,1465257600,3130,False,0.4354,3268.45,0.848,0.0661,71541.64,1.0699,-1,0.0,0,0,,,0,1
673,ACC000673,large_business,True,True,Pune,CY,full,1426377600,3580,False,9.4477,327945.34,1.56,0.0501,244852708.67,52.3377,-1,0.0,0,0,,,0,1
674,ACC000674,small_business,True,True,Pune,IN,min,1636761600,1145,False,0.5975,9516.08,1.44,0.0585,795169.17,8.6132,-1,0.0,0,0,,,0,0
675,ACC000675,salary,False,False,Bengaluru,IN,full,1561507200,2016,False,0.223,655.37,1.03,0.0251,185781.82,0.6971,766,176067.25,3,0,,,0,0
676,ACC000676,salary,False,False,Mumbai,IN,full,1428969600,3550,False,0.2821,1373.79,1.054,0.0469,157737.29,1.2076,127,135389.44,6,0,,,0,1
677,ACC000677,salary,False,False,Hyderabad,IN,full,1404864000,3829,False,0.4764,1685.22,1.144,0.0593,190702.67,1.0874,1341,185531.82,6,1,intermediary|mule,fan_in|layering_chain,2,1
678,ACC000678,salary,False,False,Jaipur,IN,full,1503360000,2689,False,0.5957,1276.0,1.005,0.0475,67568.33,0.7733,557,60430.1,4,0,,,0,1
679,ACC000679,student,False,False,Chennai,IN,min,1658793600,890,False,0.2872,500.33,0.946,0.2157,8879.88,0.6985,-1,0.0,0,0,,,0,1
680,ACC000680,salary,False,False,Bengaluru,IN,full,1497744000,2754,False,0.3193,2825.42,1.011,0.0902,43794.08,0.4537,701,36903.1,7,0,,,0,1
681,ACC000681,large_business,True,True,Jaipur,IN,full,1585094400,1743,False,3.5334,187801.61,1.224,0.0463,235731058.98,34.9614,-1,0.0,0,0,,,0,1
