txn_id,timestamp,sender,receiver,amount,channel,sender_country,receiver_country,cross_border,episode_id,pattern,is_laundering
T000012843,2025-01-07 19:40:32,ACC001266,ACC001228,306.4,UPI,IN,IN,0,,normal,0
T000012844,2025-01-07 19:41:45,ACC000746,ACC001228,1544.13,UPI,IN,IN,0,,normal,0
T000012845,2025-01-07 19:42:02,ACC000637,ACC000151,1230.16,UPI,IN,IN,0,,normal,0
T000012846,2025-01-07 19:42:08,ACC001369,ACC000691,548.3,UPI,IN,IN,0,,normal,0
T000012847,2025-01-07 19:42:29,ACC001268,ACC000954,152000.0,NEFT,IN,IN,0,,salary,0
T000012848,2025-01-07 19:42:44,ACC000375,ACC001185,349.32,CARD,IN,IN,0,,normal,0
T000012849,2025-01-07 19:42:58,ACC001053,ACC001387,840.0,UPI,IN,IN,0,,normal,0
T000012850,2025-01-07 19:43:08,ACC000673,ACC000161,76907.84,SWIFT,CY,IN,1,,normal,0
T000012851,2025-01-07 19:44:04,ACC001132,ACC000239,740.99,CARD,IN,IN,0,,normal,0
T000012852,2025-01-07 19:45:54,ACC000049,ACC001254,2725.93,UPI,IN,IN,0,,normal,0
T000012853,2025-01-07 19:46:37,ACC001002,ACC000686,4970.0,UPI,IN,IN,0,,normal,0
T000012854,2025-01-07 19:46:49,ACC000076,ACC000033,6500.0,UPI,IN,IN,0,,normal,0
T000012855,2025-01-07 19:46:52,ACC001115,ACC000036,10100.0,IMPS,IN,IN,0,,normal,0
T000012856,2025-01-07 19:47:16,ACC000016,ACC000199,8000.0,CARD,IN,IN,0,,normal,0
T000012857,2025-01-07 19:48:18,ACC000387,ACC000963,1448.71,UPI,IN,IN,0,,normal,0
T000012858,2025-01-07 19:49:43,ACC000488,ACC000362,22296.81,IMPS,IN,IN,0,L000004,rapid_pass_through,1
T000012859,2025-01-07 19:49:58,ACC000683,ACC000161,1170.0,UPI,IN,IN,0,,normal,0
T000012860,2025-01-07 19:50:13,ACC001418,ACC000681,5286.0,IMPS,IN,IN,0,,normal,0
T000012861,2025-01-07 19:50:40,ACC000937,ACC000760,2373.27,NEFT,IN,IN,0,,normal,0
T000012862,2025-01-07 19:51:54,ACC000840,ACC000391,18200.0,UPI,IN,IN,0,,normal,0
T000012863,2025-01-07 19:53:09,ACC000427,ACC001273,29.9,CARD,IN,IN,0,,normal,0
T000012864,2025-01-07 19:53:15,ACC000967,ACC001389,7300.0,NEFT,IN,IN,0,,normal,0
T000012865,2025-01-07 19:53:59,ACC001038,ACC001471,15580.39,IMPS,IN,IN,0,,normal,0
T000012866,2025-01-07 19:55:32,ACC000980,ACC001455,480.31,UPI,IN,IN,0,,normal,0
T000012867,2025-01-07 19:56:10,ACC000075,ACC000673,122059.51,SWIFT,IN,CY,1,,normal,0
T000012868,2025-01-07 19:56:18,ACC000117,ACC001381,14400.16,UPI,IN,IN,0,,normal,0
T000012869,2025-01-07 19:56:43,ACC000595,ACC000740,89000.0,NEFT,IN,IN,0,,salary,0
T000012870,2025-01-07 19:56:56,ACC000641,ACC001387,2010.0,IMPS,IN,IN,0,,normal,0
T000012871,2025-01-07 19:57:12,ACC000892,ACC001339,7700.0,CARD,IN,IN,0,,normal,0
T000012872,2025-01-07 19:57:18,ACC000411,ACC000686,8392.15,UPI,IN,IN,0,,normal,0
T000012873,2025-01-07 19:58:00,ACC001297,ACC000146,6206.5,NEFT,IN,IN,0,,normal,0
T000012874,2025-01-07 19:58:53,ACC000088,ACC001226,2400.0,IMPS,IN,IN,0,,normal,0
T000012875,2025-01-07 19:59:58,ACC000246,ACC000033,21110.8,CARD,IN,IN,0,,normal,0
T000012876,2025-01-07 20:07:44,ACC001380,ACC000486,3370.0,NEFT,IN,IN,0,,normal,0
T000012877,2025-01-07 20:08:34,ACC001300,ACC000076,497000.0,RTGS,IN,IN,0,,normal,0
T000012878,2025-01-07 20:10:30,ACC000397,ACC000778,6891.32,IMPS,IN,IN,0,,normal,0
T000012879,2025-01-07 20:13:02,ACC000015,ACC000426,4442.31,NEFT,IN,IN,0,,normal,0
T000012880,2025-01-07 20:13:41,ACC000433,ACC001486,65509.77,NEFT,IN,IN,0,,normal,0
T000012881,2025-01-07 20:14:10,ACC001267,ACC000002,8023.63,IMPS,IN,IN,0,,normal,0
T000012882,2025-01-07 20:14:23,ACC001448,ACC000796,3767.2,NEFT,IN,IN,0,,normal,0
T000012883,2025-01-07 20:14:28,ACC000853,ACC000415,1983.85,UPI,IN,IN,0,,normal,0
T000012884,2025-01-07 20:16:38,ACC001081,ACC000494,1010.0,UPI,IN,IN,0,,normal,0
T000012885,2025-01-07 20:16:54,ACC001283,ACC000164,2687.29,NEFT,IN,IN,0,,normal,0
T000012886,2025-01-07 20:17:47,ACC001255,ACC001391,790.0,CARD,IN,IN,0,,normal,0
T000012887,2025-01-07 20:19:33,ACC000293,ACC000033,10900.0,IMPS,IN,IN,0,,normal,0
T000012888,2025-01-07 20:21:22,ACC000221,ACC001286,8800.0,IMPS,IN,IN,0,,normal,0
T000012889,2025-01-07 20:23:14,ACC000436,ACC000636,560.0,UPI,IN,IN,0,,normal,0
T000012890,2025-01-07 20:23:27,ACC000323,ACC000151,179000.0,RTGS,IN,IN,0,,normal,0
T000012891,2025-01-07 20:24:01,ACC001418,ACC000494,10648.82,UPI,IN,IN,0,,normal,0
T000012892,2025-01-07 20:27:43,ACC001033,ACC000042,240.0,CARD,IN,IN,0,,normal,0
T000012893,2025-01-07 20:27:49,ACC000670,ACC000067,1544.71,UPI,IN,IN,0,,normal,0
T000012894,2025-01-07 20:28:26,ACC000989,ACC001320,17400.0,NEFT,IN,IN,0,,normal,0
T000012895,2025-01-07 20:29:35,ACC000302,ACC001027,71000.0,UPI,IN,IN,0,B000067,supplier_passthrough,0
T000012896,2025-01-07 20:30:19,ACC000658,ACC000674,263.92,CARD,IN,IN,0,,normal,0
T000012897,2025-01-07 20:33:23,ACC000168,ACC001038,2868.55,CARD,IN,IN,0,,normal,0
T000012898,2025-01-07 20:34:38,ACC001180,ACC000214,2943.84,NEFT,IN,IN,0,,normal,0
T000012899,2025-01-07 20:35:00,ACC000550,ACC000548,43928.74,UPI,IN,IN,0,,normal,0
T000012900,2025-01-07 20:35:16,ACC000967,ACC000333,3990.73,NEFT,IN,IN,0,,normal,0
T000012901,2025-01-07 20:36:22,ACC000955,ACC000571,4510.0,IMPS,IN,IN,0,,normal,0
T000012902,2025-01-07 20:36:43,ACC001027,ACC000760,158773.08,RTGS,IN,IN,0,,normal,0
T000012903,2025-01-07 20:37:10,ACC001097,ACC000036,680.0,CARD,IN,IN,0,,normal,0
T000012904,2025-01-07 20:39:12,ACC000994,ACC000185,3658.64,UPI,IN,IN,0,,normal,0
T000012905,2025-01-07 20:39:43,ACC000149,ACC000699,1970.0,UPI,IN,IN,0,,normal,0
T000012906,2025-01-07 20:40:01,ACC000722,ACC000181,870.0,UPI,IN,IN,0,,normal,0
T000012907,2025-01-07 20:40:20,ACC001387,ACC000769,2313.95,IMPS,IN,IN,0,,normal,0
T000012908,2025-01-07 20:40:58,ACC000345,ACC000865,4479.53,UPI,IN,IN,0,,normal,0
T000012909,2025-01-07 20:41:20,ACC000060,ACC001027,152000.0,SWIFT,GB,IN,1,B000067,supplier_passthrough,0
T000012910,2025-01-07 20:41:22,ACC000114,ACC000793,3435.62,NEFT,IN,IN,0,,normal,0
T000012911,2025-01-07 20:41:54,ACC000424,ACC000718,101000.0,NEFT,IN,IN,0,,normal,0
T000012912,2025-01-07 20:42:05,ACC000280,ACC000402,25583.33,UPI,IN,IN,0,,normal,0
T000012913,2025-01-07 20:42:30,ACC000413,ACC001155,440.0,CARD,IN,IN,0,,normal,0
T000012914,2025-01-07 20:43:45,ACC000117,ACC000161,1661.72,CARD,IN,IN,0,,normal,0
T000012915,2025-01-07 20:44:40,ACC000706,ACC000322,19106.32,IMPS,IN,IN,0,L000007,fan_in,1
T000012916,2025-01-07 20:44:53,ACC000563,ACC000523,1760.0,UPI,IN,IN,0,,normal,0
T000012917,2025-01-07 20:45:45,ACC000396,ACC000718,256.51,CARD,IN,IN,0,,normal,0
T000012918,2025-01-07 20:47:21,ACC001354,ACC000714,40200.0,IMPS,IN,IN,0,,normal,0
T000012919,2025-01-07 20:48:38,ACC000939,ACC001407,760.0,UPI,IN,IN,0,,normal,0
T000012920,2025-01-07 20:48:54,ACC001482,ACC000151,60000.0,NEFT,IN,IN,0,,normal,0
T000012921,2025-01-07 20:49:04,ACC000484,ACC000082,990.0,CARD,IN,IN,0,,normal,0
T000012922,2025-01-07 20:49:55,ACC000740,ACC000095,206000.0,IMPS,IN,IN,0,L000051,layering_chain,1
T000012923,2025-01-07 20:51:06,ACC000913,ACC000686,17300.0,IMPS,IN,IN,0,,normal,0
T000012924,2025-01-07 20:52:07,ACC000102,ACC000194,1135.03,UPI,IN,IN,0,,normal,0
T000012925,2025-01-07 20:52:35,ACC001099,ACC001435,3663.79,NEFT,IN,IN,0,,normal,0
T000012926,2025-01-07 20:53:32,ACC000151,ACC000346,127.62,UPI,IN,IN,0,,normal,0
T000012927,2025-01-07 20:55:17,ACC001205,ACC000926,1640.0,CARD,IN,IN,0,,normal,0
T000012928,2025-01-07 20:55:54,ACC001477,ACC000033,710.0,UPI,IN,IN,0,,normal,0
T000012929,2025-01-07 20:56:08,ACC000549,ACC000267,3941.79,IMPS,IN,IN,0,,normal,0
T000012930,2025-01-07 20:56:17,ACC000333,ACC000269,3310.0,IMPS,IN,IN,0,,normal,0
T000012931,2025-01-07 20:56:36,ACC001092,ACC000389,470.7,UPI,IN,IN,0,,normal,0
T000012932,2025-01-07 20:57:12,ACC001068,ACC001381,211.24,UPI,IN,IN,0,,normal,0
T000012933,2025-01-07 20:57:51,ACC001080,ACC001155,65000.0,UPI,IN,IN,0,,normal,0
T000012934,2025-01-07 20:58:19,ACC001229,ACC000537,14200.0,IMPS,IN,IN,0,,normal,0
T000012935,2025-01-07 21:01:26,ACC000028,ACC001202,134.89,UPI,IN,IN,0,,normal,0
T000012936,2025-01-07 21:01:41,ACC000116,ACC000602,66135.8,IMPS,IN,IN,0,,normal,0
T000012937,2025-01-07 21:02:31,ACC000370,ACC000239,1349547.49,RTGS,IN,IN,0,,normal,0
T000012938,2025-01-07 21:02:59,ACC000489,ACC000758,1077.43,UPI,IN,IN,0,,normal,0
T000012939,2025-01-07 21:04:35,ACC000795,ACC000063,1240000.0,IMPS,IN,IN,0,L000002,rapid_pass_through,1
T000012940,2025-01-07 21:05:46,ACC001477,ACC001473,1260.0,CARD,IN,IN,0,,normal,0
T000012941,2025-01-07 21:07:19,ACC000191,ACC000033,2600.0,IMPS,IN,IN,0,,normal,0
T000012942,2025-01-07 21:07:53,ACC000790,ACC000708,899.05,UPI,IN,IN,0,,normal,0
T000012943,2025-01-07 21:07:54,ACC000270,ACC000050,3012.3,CARD,IN,IN,0,,normal,0
T000012944,2025-01-07 21:08:23,ACC000994,ACC000426,460.0,CARD,IN,IN,0,,normal,0
T000012945,2025-01-07 21:08:45,ACC000200,ACC000848,809.56,UPI,IN,IN,0,,normal,0
T000012946,2025-01-07 21:08:59,ACC000575,ACC000082,24959.33,IMPS,IN,IN,0,,normal,0
T000012947,2025-01-07 21:10:08,ACC001158,ACC000164,488.91,CARD,IN,IN,0,,normal,0
T000012948,2025-01-07 21:11:49,ACC000681,ACC000963,149053.2,IMPS,IN,IN,0,,normal,0
T000012949,2025-01-07 21:12:06,ACC001314,ACC000645,906.02,UPI,IN,IN,0,,normal,0
T000012950,2025-01-07 21:12:14,ACC000403,ACC001084,220.0,CARD,IN,IN,0,,normal,0
T000012951,2025-01-07 21:12:29,ACC001351,ACC000041,727.93,UPI,IN,IN,0,,normal,0
T000012952,2025-01-07 21:13:08,ACC000553,ACC001340,2077.68,IMPS,IN,IN,0,,normal,0
T000012953,2025-01-07 21:13:42,ACC000308,ACC000151,1325.43,UPI,IN,IN,0,,normal,0
T000012954,2025-01-07 21:14:52,ACC000000,ACC000796,1175.69,UPI,IN,IN,0,,normal,0
T000012955,2025-01-07 21:14:57,ACC001188,ACC000681,1520.0,UPI,IN,IN,0,,normal,0
T000012956,2025-01-07 21:15:22,ACC000137,ACC001274,231659.94,NEFT,IN,IN,0,,normal,0
T000012957,2025-01-07 21:15:23,ACC000432,ACC001407,4402.52,IMPS,IN,IN,0,,normal,0
T000012958,2025-01-07 21:16:32,ACC000365,ACC000813,749.86,UPI,IN,IN,0,,normal,0
T000012959,2025-01-07 21:17:25,ACC001354,ACC000185,681077.66,RTGS,IN,IN,0,,normal,0
T000012960,2025-01-07 21:22:55,ACC000513,ACC000002,121.3,UPI,IN,IN,0,,normal,0
T000012961,2025-01-07 21:23:22,ACC000858,ACC000523,190.0,UPI,IN,IN,0,,normal,0
T000012962,2025-01-07 21:25:32,ACC000464,ACC000564,1240.0,CARD,IN,IN,0,,normal,0
T000012963,2025-01-07 21:26:10,ACC000577,ACC000111,3620.0,UPI,IN,IN,0,,normal,0
T000012964,2025-01-07 21:26:42,ACC000054,ACC001477,1281.5,UPI,IN,IN,0,,normal,0
T000012965,2025-01-07 21:28:10,ACC000399,ACC000877,493000.0,NEFT,IN,IN,0,,normal,0
T000012966,2025-01-07 21:29:18,ACC000168,ACC001391,6061.61,CARD,IN,IN,0,,normal,0
T000012967,2025-01-07 21:30:10,ACC000208,ACC000686,467.09,UPI,IN,IN,0,,normal,0
T000012968,2025-01-07 21:30:24,ACC001482,ACC000151,2681.56,CARD,IN,IN,0,,normal,0
T000012969,2025-01-07 21:32:28,ACC000461,ACC001378,3102.05,NEFT,IN,IN,0,,normal,0
T000012970,2025-01-07 21:32:36,ACC000151,ACC000346,250.0,UPI,IN,IN,0,,normal,0
T000012971,2025-01-07 21:33:01,ACC000901,ACC001038,638.54,SWIFT,SG,IN,1,,normal,0
T000012972,2025-01-07 21:36:50,ACC000962,ACC000848,290.0,UPI,IN,IN,0,,normal,0
T000012973,2025-01-07 21:37:37,ACC000328,ACC000291,1101.5,CARD,IN,IN,0,,normal,0
T000012974,2025-01-07 21:37:45,ACC000137,ACC000713,291815.54,NEFT,IN,IN,0,,normal,0
T000012975,2025-01-07 21:42:19,ACC001279,ACC001387,456.71,UPI,IN,IN,0,,normal,0
T000012976,2025-01-07 21:43:44,ACC001011,ACC000102,1716.61,CARD,IN,IN,0,,normal,0
T000012977,2025-01-07 21:44:23,ACC000531,ACC001178,2239.38,IMPS,IN,IN,0,,normal,0
T000012978,2025-01-07 21:44:30,ACC000999,ACC000987,5400.0,CARD,IN,IN,0,,normal,0
T000012979,2025-01-07 21:45:13,ACC000576,ACC000935,760.0,CARD,IN,IN,0,,normal,0
T000012980,2025-01-07 21:45:14,ACC000358,ACC000322,10422.87,CARD,IN,IN,0,L000007,fan_in,1
T000012981,2025-01-07 21:46:32,ACC000216,ACC001470,1030.0,UPI,IN,IN,0,,normal,0
T000012982,2025-01-07 21:47:15,ACC000546,ACC001204,2766.25,NEFT,IN,IN,0,,normal,0
T000012983,2025-01-07 21:49:33,ACC001418,ACC000716,7111.1,IMPS,IN,IN,0,,normal,0
T000012984,2025-01-07 21:49:40,ACC000223,ACC001397,174.12,UPI,IN,IN,0,,normal,0
T000012985,2025-01-07 21:49:53,ACC001357,ACC001277,2698.02,NEFT,IN,IN,0,,normal,0
T000012986,2025-01-07 21:50:11,ACC000046,ACC000714,1208.56,UPI,IN,IN,0,,normal,0
T000012987,2025-01-07 21:50:56,ACC000980,ACC000523,1210.0,UPI,IN,IN,0,,normal,0
T000012988,2025-01-07 21:52:27,ACC001284,ACC001155,842.34,UPI,IN,IN,0,,normal,0
T000012989,2025-01-07 21:55:36,ACC001257,ACC001453,5533.03,IMPS,IN,IN,0,,normal,0
T000012990,2025-01-07 21:57:27,ACC001354,ACC001080,185465.17,NEFT,IN,IN,0,,normal,0
T000012991,2025-01-07 21:59:20,ACC001029,ACC000341,530.0,UPI,IN,IN,0,,normal,0
T000012992,2025-01-07 21:59:45,ACC000293,ACC000033,480.0,UPI,IN,IN,0,,normal,0
T000012993,2025-01-07 21:59:51,ACC001474,ACC001374,2330.0,NEFT,IN,IN,0,,normal,0
T000012994,2025-01-07 22:00:16,ACC001115,ACC001027,149551.45,NEFT,IN,IN,0,B000067,supplier_passthrough,0
T000012995,2025-01-07 22:00:29,ACC000578,ACC000779,1216.89,UPI,IN,IN,0,,normal,0
T000012996,2025-01-07 22:01:31,ACC000447,ACC000824,6100.0,NEFT,IN,IN,0,,normal,0
T000012997,2025-01-07 22:02:55,ACC001140,ACC000158,5672.73,IMPS,IN,IN,0,,normal,0
T000012998,2025-01-07 22:03:12,ACC000894,ACC001383,3106.45,IMPS,IN,IN,0,,normal,0
T000012999,2025-01-07 22:04:56,ACC000606,ACC000539,263.07,UPI,IN,IN,0,,normal,0
T000013000,2025-01-07 22:05:45,ACC000591,ACC000865,1190.0,UPI,IN,IN,0,,normal,0
T000013001,2025-01-07 22:06:43,ACC000165,ACC001412,1156000.0,NEFT,IN,IN,0,L000019,rapid_pass_through,1
T000013002,2025-01-07 22:08:09,ACC000688,ACC000352,1576.02,UPI,IN,IN,0,,normal,0
T000013003,2025-01-07 22:14:15,ACC001343,ACC000486,3217.41,CARD,IN,IN,0,,normal,0
T000013004,2025-01-07 22:22:06,ACC000576,ACC000789,2040.0,CARD,IN,IN,0,,normal,0
T000013005,2025-01-07 22:25:46,ACC000892,ACC000919,241.94,UPI,IN,IN,0,,normal,0
T000013006,2025-01-07 22:30:46,ACC000831,ACC000523,2000.98,UPI,IN,IN,0,,normal,0
T000013007,2025-01-07 22:31:14,ACC000647,ACC001281,227.74,UPI,IN,IN,0,,normal,0
T000013008,2025-01-07 22:31:37,ACC000729,ACC000042,18495.09,UPI,IN,IN,0,,normal,0
T000013009,2025-01-07 22:33:00,ACC000130,ACC001151,1439.54,CARD,IN,IN,0,,normal,0
T000013010,2025-01-07 22:35:22,ACC000312,ACC001369,4757.07,IMPS,IN,IN,0,,normal,0
T000013011,2025-01-07 22:38:55,ACC000256,ACC000637,172.02,CARD,IN,IN,0,,normal,0
T000013012,2025-01-07 22:39:34,ACC000574,ACC000494,19948.99,CARD,IN,IN,0,,normal,0
T000013013,2025-01-07 22:41:11,ACC001227,ACC001155,1480.0,UPI,IN,IN,0,,normal,0
T000013014,2025-01-07 22:42:14,ACC000345,ACC001201,1130.0,CARD,IN,IN,0,,normal,0
T000013015,2025-01-07 22:45:47,ACC001224,ACC001407,350.0,UPI,IN,IN,0,,normal,0
T000013016,2025-01-07 22:46:37,ACC001103,ACC001072,480.0,CARD,IN,IN,0,,normal,0
T000013017,2025-01-07 22:46:41,ACC000198,ACC001290,7200.0,NEFT,IN,IN,0,,normal,0
T000013018,2025-01-07 22:47:08,ACC000623,ACC001208,4820.0,IMPS,IN,IN,0,,normal,0
T000013019,2025-01-07 22:48:42,ACC000256,ACC001300,2400.0,NEFT,IN,IN,0,,normal,0
T000013020,2025-01-07 22:51:24,ACC000515,ACC000356,1598.38,UPI,IN,IN,0,,normal,0
T000013021,2025-01-07 22:51:58,ACC001176,ACC001420,4350.0,CARD,IN,IN,0,,normal,0
T000013022,2025-01-07 22:57:42,ACC000380,ACC001325,2772.82,NEFT,IN,IN,0,,normal,0
T000013023,2025-01-07 23:11:40,ACC001360,ACC000155,1025.92,UPI,IN,IN,0,,normal,0
T000013024,2025-01-07 23:16:54,ACC000734,ACC000762,860.0,UPI,IN,IN,0,,normal,0
T000013025,2025-01-07 23:17:11,ACC000028,ACC001477,1330.0,CARD,IN,IN,0,,normal,0
T000013026,2025-01-07 23:18:18,ACC000042,ACC000312,2113.65,CARD,IN,IN,0,,normal,0
T000013027,2025-01-07 23:21:18,ACC001080,ACC001369,268000.0,NEFT,IN,IN,0,,normal,0
T000013028,2025-01-07 23:22:36,ACC000028,ACC000760,277.29,UPI,IN,IN,0,,normal,0
T000013029,2025-01-07 23:34:25,ACC000526,ACC000796,34654.07,CARD,IN,IN,0,,normal,0
T000013030,2025-01-08 00:03:28,ACC001021,ACC000231,1509.25,UPI,IN,IN,0,,normal,0
T000013031,2025-01-08 00:07:37,ACC001409,ACC000082,22781.61,NEFT,IN,IN,0,,normal,0
T000013032,2025-01-08 00:11:17,ACC000419,ACC000760,320.0,UPI,IN,IN,0,,normal,0
T000013033,2025-01-08 00:15:29,ACC001228,ACC001187,2466000.0,NEFT,IN,IN,0,,normal,0
T000013034,2025-01-08 00:20:18,ACC001185,ACC001395,4730.0,IMPS,IN,IN,0,,normal,0
T000013035,2025-01-08 00:27:29,ACC000760,ACC001339,5227.6,CARD,IN,IN,0,,normal,0
T000013036,2025-01-08 00:29:54,ACC001155,ACC000738,8200.0,IMPS,IN,IN,0,,normal,0
T000013037,2025-01-08 00:33:08,ACC000512,ACC001340,114.95,UPI,IN,IN,0,,normal,0
T000013038,2025-01-08 00:34:23,ACC000426,ACC000774,2990.0,NEFT,IN,IN,0,,normal,0
T000013039,2025-01-08 00:37:12,ACC000971,ACC001226,1690.0,UPI,IN,IN,0,,normal,0
T000013040,2025-01-08 00:52:32,ACC001087,ACC001249,1780.0,CARD,IN,IN,0,,normal,0
T000013041,2025-01-08 01:05:07,ACC000340,ACC001291,147.23,UPI,IN,IN,0,,normal,0
T000013042,2025-01-08 01:05:46,ACC000432,ACC000168,33065.11,NEFT,IN,IN,0,,normal,0
T000013043,2025-01-08 01:08:49,ACC000376,ACC000877,2660.0,SWIFT,HK,IN,1,,normal,0
T000013044,2025-01-08 01:11:48,ACC000539,ACC000033,1596.0,UPI,IN,IN,0,,normal,0
T000013045,2025-01-08 01:15:27,ACC000313,ACC001469,1176.56,UPI,IN,IN,0,,normal,0
T000013046,2025-01-08 01:17:02,ACC000597,ACC000671,138000.0,NEFT,IN,IN,0,B000072,installment_split,0
T000013047,2025-01-08 01:18:46,ACC001369,ACC001351,1041.12,UPI,IN,IN,0,,normal,0
T000013048,2025-01-08 01:19:28,ACC001204,ACC001405,1255.58,UPI,IN,IN,0,,normal,0
T000013049,2025-01-08 01:25:18,ACC001081,ACC000269,13800.0,UPI,IN,IN,0,,normal,0
T000013050,2025-01-08 01:25:56,ACC000426,ACC001320,1590.0,UPI,IN,IN,0,,normal,0
T000013051,2025-01-08 01:26:06,ACC000344,ACC001206,36076.72,IMPS,IN,IN,0,,normal,0
T000013052,2025-01-08 01:28:10,ACC001148,ACC000008,229082.99,RTGS,IN,IN,0,,normal,0
T000013053,2025-01-08 01:30:36,ACC000656,ACC000342,205497.73,IMPS,IN,IN,0,,normal,0
T000013054,2025-01-08 01:37:25,ACC000151,ACC001470,580.21,CARD,IN,IN,0,,normal,0
T000013055,2025-01-08 01:39:39,ACC000354,ACC000322,9300.0,IMPS,IN,IN,0,L000007,fan_in,1
T000013056,2025-01-08 01:41:15,ACC000246,ACC000268,1468118.39,IMPS,IN,IN,0,,normal,0
T000013057,2025-01-08 01:51:52,ACC000560,ACC000167,1682.33,UPI,IN,IN,0,,normal,0
T000013058,2025-01-08 01:57:18,ACC000039,ACC001198,2950.0,IMPS,IN,IN,0,,normal,0
T000013059,2025-01-08 02:03:33,ACC000432,ACC000571,3402.71,IMPS,IN,IN,0,,normal,0
T000013060,2025-01-08 02:07:18,ACC000970,ACC001364,6200.0,IMPS,IN,IN,0,,normal,0
T000013061,2025-01-08 02:08:21,ACC001032,ACC000179,47402.04,IMPS,IN,IN,0,,normal,0
T000013062,2025-01-08 02:08:34,ACC000771,ACC000168,3760.35,NEFT,IN,IN,0,,normal,0
T000013063,2025-01-08 02:12:01,ACC000686,ACC000500,7300.0,IMPS,IN,IN,0,,normal,0
T000013064,2025-01-08 02:15:56,ACC001464,ACC001471,420.0,UPI,IN,IN,0,,normal,0
T000013065,2025-01-08 02:18:07,ACC000242,ACC000426,26403.4,IMPS,IN,IN,0,,normal,0
T000013066,2025-01-08 02:23:54,ACC000424,ACC000718,74018.93,NEFT,IN,IN,0,,normal,0
T000013067,2025-01-08 02:25:45,ACC000985,ACC001036,2370.0,NEFT,IN,IN,0,,normal,0
T000013068,2025-01-08 02:26:50,ACC000500,ACC000243,1232.24,UPI,IN,IN,0,,normal,0
T000013069,2025-01-08 02:28:27,ACC000446,ACC000116,710.0,UPI,IN,IN,0,,normal,0
T000013070,2025-01-08 02:31:09,ACC001098,ACC000770,4254.34,CARD,IN,IN,0,,normal,0
T000013071,2025-01-08 02:31:29,ACC000622,ACC000571,12557.35,IMPS,IN,IN,0,,normal,0
T000013072,2025-01-08 02:31:55,ACC001482,ACC001466,13300.0,CARD,IN,IN,0,,normal,0
T000013073,2025-01-08 02:41:46,ACC000399,ACC000454,2390000.0,WIRE,IN,IN,0,,normal,0
T000013074,2025-01-08 02:43:53,ACC000079,ACC000108,2447.28,CARD,IN,IN,0,,normal,0
T000013075,2025-01-08 02:47:33,ACC000196,ACC000222,1963.06,UPI,IN,IN,0,,normal,0
T000013076,2025-01-08 03:10:05,ACC000424,ACC000346,47556.98,CARD,IN,IN,0,,normal,0
T000013077,2025-01-08 03:14:07,ACC000922,ACC001099,208605.2,NEFT,IN,IN,0,,normal,0
T000013078,2025-01-08 03:19:07,ACC000106,ACC000988,2039.59,NEFT,IN,IN,0,,normal,0
T000013079,2025-01-08 03:19:54,ACC001177,ACC000787,1255.08,UPI,IN,IN,0,,normal,0
T000013080,2025-01-08 03:25:17,ACC000805,ACC001038,8901.2,IMPS,IN,IN,0,,normal,0
T000013081,2025-01-08 03:29:02,ACC000560,ACC001080,289.91,UPI,IN,IN,0,,normal,0
T000013082,2025-01-08 03:29:34,ACC000423,ACC001362,1055.73,CARD,IN,IN,0,,normal,0
T000013083,2025-01-08 03:32:14,ACC000934,ACC000705,3310.0,CARD,IN,IN,0,,normal,0
T000013084,2025-01-08 03:32:21,ACC000707,ACC000953,5200.0,IMPS,IN,IN,0,,normal,0
T000013085,2025-01-08 03:37:32,ACC000168,ACC000196,1710.0,CARD,IN,IN,0,,normal,0
T000013086,2025-01-08 03:47:21,ACC001409,ACC001185,13950.57,NEFT,IN,IN,0,,normal,0
T000013087,2025-01-08 03:48:10,ACC001142,ACC001277,1811.23,CARD,IN,IN,0,,normal,0
T000013088,2025-01-08 03:57:32,ACC001090,ACC001364,68168.3,CARD,IN,IN,0,,normal,0
T000013089,2025-01-08 04:04:22,ACC000036,ACC001178,2020.0,CARD,IN,IN,0,,normal,0
T000013090,2025-01-08 04:05:00,ACC001412,ACC000754,546000.0,NEFT,IN,IN,0,L000019,rapid_pass_through,1
T000013091,2025-01-08 04:07:57,ACC001027,ACC000454,337374.12,IMPS,IN,IN,0,B000067,supplier_passthrough,0
T000013092,2025-01-08 04:10:11,ACC001164,ACC001339,902.61,SWIFT,HK,IN,1,,normal,0
T000013093,2025-01-08 04:11:36,ACC001300,ACC000075,377233.46,IMPS,IN,IN,0,,normal,0
T000013094,2025-01-08 04:14:21,ACC001412,ACC000794,553609.42,NEFT,IN,IN,0,L000019,rapid_pass_through,1
T000013095,2025-01-08 04:16:10,ACC001097,ACC000036,2620.0,NEFT,IN,IN,0,,normal,0
T000013096,2025-01-08 04:16:16,ACC000036,ACC000078,1028.66,UPI,IN,IN,0,,normal,0
T000013097,2025-01-08 04:17:02,ACC000329,ACC000164,8100.0,NEFT,IN,IN,0,,normal,0
T000013098,2025-01-08 04:19:38,ACC001362,ACC001286,2105.2,IMPS,IN,IN,0,,normal,0
T000013099,2025-01-08 04:21:25,ACC000810,ACC000291,4730.0,NEFT,IN,IN,0,,normal,0
T000013100,2025-01-08 04:25:29,ACC000559,ACC000963,2639.67,IMPS,IN,IN,0,,normal,0
T000013101,2025-01-08 04:29:40,ACC000500,ACC000243,1963.03,UPI,IN,IN,0,,normal,0
